"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"European Union","EUU","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.8325414443484","51.7950512917144","51.7546959207467","51.713406303002","51.6736627758184","51.6381977828315","51.6075639199678","51.5802813764568","51.5566714182764","51.5355661208122","51.5139258956333","51.4925268755905","51.4728281171574","51.4545696144714","51.4386797656031","51.4255950941044","51.4158849665691","51.4096266171033","51.4059143184684","51.4033816114895","51.40109444165","51.3986868892873","51.3959346720096","51.3921771172775","51.3866459428567","51.3792082520879","51.3695183046061","51.3577169900434","51.3455512166106","51.3350857433804","51.3272694089426","51.3226459792892","51.3205362954396","51.3200389671687","51.3204236867483","51.3209818156211","51.3218003473068","51.322837864936","51.3230258877449","51.3212955870866","51.3165651929349","51.3081240386569","51.2967116169326","51.2840256059214","51.2726922139435","51.2641971130051","51.2590365174105","51.2564357958209","51.2555011622288","51.2546573244628","51.2519040918429","51.2482746142833","51.242468629804","51.2351526099221","51.2246281827866","51.2099328636206","51.1913449859289","51.1698920936875","51.1470881027057","51.1246989697924","51.1049178671515",
"Fragile and conflict affected situations","FCS","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.3201085886097","50.3216444062608","50.3222005546798","50.3219410725027","50.3210440486214","50.3196724095601","50.3176788091073","50.3151004841082","50.3122345176285","50.3094348862654","50.3068342490943","50.3050101839854","50.3036399907279","50.3010184298099","50.2950462637054","50.2846458010937","50.2693018312666","50.2504553993405","50.231258994619","50.2155968234794","50.2058425762583","50.20225314222","50.2034374549019","50.2079355112972","50.2138152018038","50.2195016314866","50.2252931254815","50.2310912687489","50.2348337063519","50.2341261710055","50.2234535258883","50.2104191866386","50.1923469427484","50.1729353565467","50.156716134361","50.1463334838999","50.1428422791928","50.1444968384589","50.147904066403","50.1484268924943","50.1433193918463","50.1315833104661","50.1150663083752","50.0971674886633","50.0822626011012","50.0729635286642","50.0700819265623","50.0718563206854","50.0752656595384","50.076278228949","50.0723851505164","50.0630361779306","50.0496579516396","50.0343491747728","50.0198719781956","50.0080041085669","49.9991234050906","49.9924226357126","49.9869259449515","49.9813400707635","49.9748318995326",
"Finland","FIN","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.8349034511172","51.8013824815685","51.7713196413016","51.7455395032803","51.7252019119829","51.7111135042564","51.7032862087068","51.7016296696639","51.7031376217044","51.7040847131503","51.7017191831089","51.6949062842447","51.68445644046","51.6725448887273","51.6622179960679","51.6556736284062","51.6533767936682","51.654301128161","51.6561740267863","51.6559600330389","51.6520346590308","51.6433611577346","51.6306791459622","51.6148239130216","51.5973476519052","51.5792613647933","51.5608450691656","51.5416766403147","51.5210244830932","51.4974529436513","51.4705717522447","51.4397702870655","51.4061647658797","51.3711748651657","51.3374297883694","51.3065021140798","51.2787269728697","51.2536735161324","51.2303852883563","51.2073117035596","51.1834821942296","51.1585576317548","51.133010368729","51.1068840004393","51.0806297004583","51.054596055892","51.0287655684805","51.0032294897014","50.9774691077201","50.951131972837","50.9236488088227","50.8951888261971","50.8659002812493","50.8367923126819","50.8090767768763","50.7835795843483","50.7605524769022","50.7397976402246","50.7207584853832","50.7026099575229","50.6849834263357",
"Fiji","FJI","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","48.4936972654264","48.5288917700445","48.6319968316681","48.7690893713772","48.8968744034909","48.9902146736788","49.0437637358601","49.0707477667822","49.0850676629041","49.1059587057688","49.1429438624868","49.1990549676274","49.2687572649919","49.338528141653","49.3960220580173","49.4310003364399","49.4416749920434","49.4319729767223","49.4107974787613","49.3889804113362","49.3722769285013","49.3636257511152","49.3608227676681","49.3587863987734","49.3525849491347","49.3393933433553","49.3176018100807","49.2881447983862","49.257045000581","49.2268859318633","49.203856843839","49.1873788071221","49.1761924590648","49.170686736551","49.1703968223906","49.174262471822","49.183249637616","49.1982198361119","49.2102710998465","49.2128259634727","49.2021686512267","49.1751676755664","49.1354260067684","49.0881999024603","49.041649956472","49.0013461440155","48.9707912725323","48.9463456053385","48.9339402571224","48.9340890028068","48.949193780995","48.9800810931946","49.026026945952","49.0806398321631","49.1363003161186","49.1876882270052","49.2308626946628","49.2683427164771","49.3005014205028","49.3278873650915","49.3534453909",
"France","FRA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.4932286141789","51.4538837141154","51.417105955709","51.3824434290196","51.3491229757407","51.3164832055239","51.2849977908918","51.2548891182226","51.2250605887061","51.194231118028","51.1619837246221","51.1271765888065","51.0912649553253","51.0594718524875","51.0385748798632","51.0329041922276","51.0442328930294","51.07007522419","51.1050423269988","51.1415061742836","51.1738136362426","51.2003832005423","51.222451815008","51.2407542921063","51.2569424195509","51.2722523953468","51.286506460649","51.2991957286433","51.3109790150745","51.3226925257812","51.3349627748041","51.3480561229851","51.3619325582859","51.3765824260343","51.391861534598","51.4076746317988","51.4236894383417","51.4399279279861","51.4568337737959","51.475032161569","51.4947041004359","51.5162907339918","51.5390102849278","51.5603015362698","51.5769611234325","51.5869076713976","51.5894994358867","51.5858683158958","51.578030885364","51.5688347785311","51.560489434281","51.5531348950066","51.5465554963748","51.5421164534038","51.541326192429","51.5450576429153","51.5543458477423","51.5684470773056","51.5842404811336","51.5973833824064","51.6048791736532",
"Faroe Islands","FRO","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","48.4924736014379","48.4903894294608","48.482225787385","48.4792041919109","48.4765036849196","48.4700520833333","48.4720992028344","48.4691340484478","48.4722364950502","48.4604129950454","48.4393063583815","48.4014881863132","48.338819751104","48.2912571465279","48.2739848853593","48.3096226355312","48.4073958980733","48.5464368407512","48.6905390345475","48.8094731617386","48.8894373149062","48.9141099413964","48.9008524001795","48.8676671214188","48.830416386191","48.8130685069067","48.8123407353477","48.8214702450408","48.8400156548965","48.8518211392486","48.8567453065293","48.8484394456312","48.8331722328527","48.8224367426685","48.830519664246","48.880829497373","48.9664023044751","49.0785725480073","49.2107646526071","49.3147380044354","49.3794516083981","49.3832229168611","49.3454922589627","49.2834558754747","49.2178121248499","49.1788759598624","49.165828382713","49.1823212883706","49.2056900597785","49.2313369783726","49.2391853550468","49.2392313046168","49.2277955332708","49.2079077056702","49.1930680168274","49.1734474588101","49.1666288617702","49.1588986282197","49.1548295454545","49.1551783219548","49.1571104407021",
"Gabon","GAB","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.1257241646404","51.1505695017527","51.1871069951201","51.2416605966694","51.3207504034171","51.4244680392308","51.5564728908398","51.7072343129009","51.8535146342196","51.9685134788901","52.0314194228234","52.0384343864884","51.9974497511055","51.9272323306267","51.8490277106023","51.777192998712","51.7151548689291","51.6591153750606","51.608055739382","51.557729532667","51.5037826898057","51.4488481861702","51.3942340417734","51.3390625159427","51.2849685201033","51.2303728538146","51.1762809804577","51.1205887367815","51.0662547079931","51.0149245329182","50.9667791126422","50.9226930112679","50.8810829735092","50.8374208196207","50.786283686387","50.7242262553793","50.6491791141333","50.5638149109987","50.4742915112973","50.3901395929138","50.3155836363799","50.253654984706","50.2006504645621","50.1459150601615","50.078668151882","49.9914422350868","49.8839277723082","49.7630325316709","49.6365583212274","49.5151138518412","49.4062725887944","49.3105010064531","49.2278289078498","49.1601314203635","49.1096989544012","49.0765470891158","49.0603033445192","49.0590426634483","49.0686201649149","49.0838994043022","49.1018668947868",
"United Kingdom","GBR","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.7079956796366","51.6623111813031","51.6150191868106","51.5699461321278","51.5318121006851","51.5035668224625","51.4871446481169","51.4808800826457","51.4797714158354","51.4768056249148","51.4671905858651","51.4492022337305","51.4248696227316","51.3977465745365","51.3731114773305","51.3547301914925","51.3434173220398","51.3378502920756","51.3371689916594","51.3397835324052","51.3444213473803","51.3510272428116","51.3596476816512","51.3690874804855","51.377862621031","51.3849074039032","51.389403212048","51.3914070075572","51.3916910276872","51.3915039817346","51.3916113936099","51.3920631434105","51.3920898395766","51.3907097321618","51.38660163631","51.378733335117","51.3672214919088","51.3521149660111","51.3322276072872","51.3060994304793","51.2729912213852","51.23220872536","51.1848456267974","51.1340854498303","51.0844297139467","51.0391653204746","50.9998125822563","50.9656537513518","50.934982836458","50.9050795640585","50.8739713822929","50.8411696855961","50.8074724177958","50.77377259623","50.741451239019","50.7114719707057","50.6841011540267","50.658873393703","50.6352745607579","50.6125344496069","50.590087759474",
"Georgia","GEO","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","53.4115373214323","53.3592064318597","53.3069493746645","53.2541542154875","53.2008617834598","53.1470124741309","53.0918718181035","53.0370445726898","52.9873305009563","52.9488028039448","52.925398973976","52.9172510135744","52.9219006007646","52.9363763352915","52.9559895285949","52.9771394592705","52.999800824131","53.0226083469261","53.0400561636657","53.0453260205259","53.0336139528126","53.0044251606972","52.9599474232868","52.9030315703402","52.8369226288195","52.7659843107125","52.6888026407793","52.6074726287922","52.5338145487119","52.4816873962834","52.4594854354576","52.4727172698435","52.5172018835108","52.5783871387615","52.6340137559872","52.6666655949096","52.6688973589261","52.6441970818728","52.598813304903","52.5454982798747","52.495378461798","52.4510348079268","52.410514038388","52.3766610913603","52.3512528127737","52.3350430078871","52.3307035645802","52.337515539279","52.3494875741313","52.3574277398416","52.3551046377055","52.3391501911781","52.3121864463373","52.2814107537208","52.2564809147253","52.2449791013324","52.2489968140613","52.2660458205768","52.2912375035786","52.317826280374","52.340346061529",
"Ghana","GHA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.1977292720417","49.1748379267178","49.1522159467396","49.1340969002718","49.1252141346832","49.1279175312292","49.1443215808562","49.1718783794468","49.203793470454","49.2309758031028","49.2483022995955","49.2527398387674","49.2482913743115","49.2449928119633","49.2552028915906","49.2861667787909","49.3396713691436","49.4102950588108","49.4889221374536","49.5629281803645","49.6231767550835","49.6676194389514","49.6986938576127","49.7175523882835","49.7265965475917","49.7278665341742","49.7216259158202","49.7083719099904","49.6904613571604","49.6705347140878","49.6506190841651","49.6313232540033","49.6127377247483","49.5955051408241","49.5801844221452","49.5669874876411","49.5561060429821","49.547302450609","49.5399260855125","49.5332087096527","49.5265018400994","49.5197811360257","49.5130288995917","49.5056989033609","49.4971777419002","49.4871702720117","49.4756325076611","49.4628449309191","49.449143076559","49.4349392988101","49.4205761235829","49.4060926244124","49.3916401059929","49.37762426966","49.3645645389737","49.3528198993702","49.3425396796083","49.3335946297205","49.3258297043838","49.3189625646882","49.312821813317",
"Gibraltar","GIB","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.5262489110414","50.5564082669589","50.5848379089933","50.6089757553314","50.6253359286835","50.6324389202651","50.6295275391168","50.6210533954691","50.6180336651674","50.6343459250977","50.6788850735786","50.7523461682725","50.8506380542887","50.9723440149614","51.114391177275","51.2729201326669","51.4467217007049","51.6315498281334","51.816392198744","51.9873429976136","52.1340686112501","52.2565722156433","52.3546933439799","52.4204769448919","52.4456341646627","52.4276347008326","52.3645952869035","52.2666812380555","52.1571474324043","52.0633224590919","52.0023512810042","51.9775863145408","51.9819143208371","52.0071780154501","52.0425232226714","52.0797272928984","52.118336253658","52.1593574374344","52.1994022978914","52.2350366150635","52.2639788805246","52.2845565719806","52.2971550336667","52.3048699220402","52.3118167714929","52.3203636609132","52.3303823905677","52.339701406543","52.3451769602731","52.3433258366978","52.3313881796297","52.3098742579382","52.279086281378","52.2368080775402","52.1802856612474","52.1087996461891","52.0225014682538","51.9246048648289","51.8211107004733","51.7190805031866","51.6231278162328",
"Gambia, The","GMB","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.2346260365047","50.0934388727191","49.9623571281911","49.8461181265882","49.7489975051261","49.6713204921309","49.6136979575333","49.5790184284917","49.5569894434438","49.5470139264407","49.5422089387688","49.5423608990475","49.5469351615681","49.5514634588552","49.5516483516484","49.5432280526311","49.5272583854718","49.5078499536198","49.4862037751031","49.4654409261151","49.4501390344793","49.4349745506637","49.4219972836306","49.4251625968655","49.4603741552844","49.5352551168246","49.6509471762935","49.7938053768241","49.9354277340172","50.0427573989959","50.1022922890974","50.1107617730346","50.0813644308967","50.0363384081421","50.0005026416101","49.9906519448828","50.0100078086679","50.0496450710608","50.1007976583929","50.1525309329287","50.196325741363","50.231017521157","50.2598872148593","50.2834974222805","50.3035701398708","50.3210050882756","50.335795667331","50.3478375408422","50.3574878883885","50.3655452551519","50.3724907274653","50.3781635826684","50.3835655268711","50.3874303104128","50.391470116406","50.3945614758421","50.397322828637","50.3999277293464","50.4021328963919","50.403970531108","50.4051866539991",
"Guinea-Bissau","GNB","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.7363586197942","50.7550332876224","50.7730446494307","50.7916435698448","50.8085587726173","50.8269531159827","50.8464365597468","50.8697139902846","50.8900975999036","50.901853967392","50.9022792107664","50.8865344486531","50.8592303785856","50.843096419353","50.8656825944873","50.9436868868189","51.0890883484875","51.2889189511385","51.5119726162585","51.7080877626412","51.8409114750575","51.8971937657155","51.891406980733","51.8445890929064","51.7901362190406","51.7482397212448","51.7230793362688","51.7076323876615","51.6983085507038","51.6901136737745","51.6793897043368","51.6665296604987","51.6539864145056","51.6430089101139","51.634508531479","51.629150020664","51.6251288445179","51.6227301424718","51.6243463978683","51.6325682824286","51.6487486525071","51.6742251070609","51.7054431649148","51.7343218288518","51.750676821785","51.7477104773405","51.7240353024357","51.6835807572553","51.632138532734","51.5781174187288","51.5272201617887","51.4803620738633","51.4366213681034","51.3943500384345","51.3517521816226","51.3072420270008","51.2614772833104","51.2147826267705","51.1688071945639","51.124228688694","51.0825214253267",
"Equatorial Guinea","GNQ","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.9313145712742","50.9049948606184","50.8643538416362","50.8140824420594","50.7508794749756","50.6742768624953","50.5879946103433","50.4941978024991","50.4071258716969","50.3384868421053","50.2944214536196","50.2767256033087","50.2835845641571","50.3075748408102","50.3401539723512","50.3678540155116","50.3873468054475","50.4013875123885","50.4095026305798","50.4147088359638","50.4171151237742","50.4107879108825","50.3959415116745","50.3844806104968","50.3842511325455","50.3961762600961","50.4230077176552","50.4560326077023","50.4733234929983","50.4532487334612","50.3754878479346","50.2428126530574","50.0609253044588","49.8455592613647","49.6104145489763","49.3697259082711","49.124929242174","48.8747509129309","48.6230877213087","48.3746873737678","48.1304233066086","47.8944435473402","47.6645989902611","47.4322454745365","47.1877358082653","46.9269285829597","46.6519820419277","46.3713632701543","46.0951467115221","45.8336337288942","45.5935526260014","45.3756912067657","45.1782453493097","45.0026569752102","44.8505844834546","44.7201933979419","44.6115434655413","44.5238065051886","44.4558529404125","44.4075953810596","44.3771672541046",
"Greece","GRC","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.9827973894886","50.965400686961","50.9646652638597","50.9728347089116","50.978566985549","50.9739562675756","50.9565519746597","50.9291012949538","50.8953052953714","50.8608451207825","50.8297851416414","50.8034764772218","50.7801231567066","50.7572301472199","50.7315247576393","50.700819417066","50.6648857347993","50.6255605766366","50.5853620088787","50.5474874636694","50.5140020716726","50.4847765482535","50.4590974835738","50.4380302723915","50.4227860669526","50.4138597081348","50.4123264798971","50.4172296081291","50.4238097307597","50.4262572790253","50.4203211620586","50.4050126857603","50.3824485188709","50.3560867002455","50.3306876629354","50.309794740162","50.2940185682625","50.2830212553391","50.2784882682698","50.2821616338706","50.2952192377205","50.3172362309507","50.3477904561384","50.3876724225299","50.4379041446666","50.4987438528972","50.57198192867","50.6556930519674","50.7415460722487","50.8176732241606","50.875001377709","50.909154374603","50.9223022211331","50.9207158958414","50.9142023611732","50.9100834288876","50.9102009828752","50.9125877801199","50.916201905221","50.9185701142279","50.9181760128699",
"Grenada","GRD","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","53.6157105207557","53.51167272568","53.3893448383992","53.2743097560192","53.1565415099552","53.0559841071919","52.9767422263419","52.9006862291079","52.8384371477631","52.7759889361612","52.7033320631695","52.6249310066658","52.5461780728635","52.457266097949","52.3650606288228","52.2693363893874","52.1695875105227","52.0577705361398","51.9359400251392","51.8187871742492","51.7083745170276","51.6113011808851","51.5279388394966","51.4507394292856","51.3689170525632","51.2811021179955","51.1733527644411","51.0545637415137","50.9222835945621","50.7923080097388","50.6810065609169","50.5888329082955","50.5099782834676","50.4489280697111","50.4011273843676","50.368944817821","50.3460293258616","50.3401695432572","50.3259069033453","50.310947095061","50.2678996859107","50.2024369926968","50.1254390366282","50.0341336307607","49.9367488931056","49.8432991266793","49.7493758219139","49.6620176264225","49.5822942052211","49.5164812311532","49.4789460306702","49.4643492592662","49.4769757659234","49.502643937433","49.5307621671258","49.5552129047563","49.5769206352085","49.5905261828743","49.6074437635152","49.6205424903127","49.6387276815471",
"Greenland","GRL","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.3695780158931","49.365471346352","49.3631518478688","49.362127242053","49.362217745865","49.3629605352594","49.3646630962025","49.3677886515873","49.372958481515","49.3809823959865","49.3923647860452","49.406874207786","49.4246888068417","49.4470661777618","49.4753383752024","49.5103534920605","49.5524237670231","49.6005626178402","49.6524399152051","49.7049876838972","49.7563656593793","49.8058054390013","49.8544054215267","49.9030260461081","49.9533936474366","50.0065654861736","50.0623029960305","50.1200876711187","50.1804169850601","50.2437333599692","50.3100988577066","50.3788407230289","50.4489340943943","50.5194090292905","50.5894486233845","50.6578862670325","50.7249210927429","50.7893769786777","50.8478194911179","50.8963654655294","50.932429722943","50.9556064050967","50.9673389492576","50.9698788342431","50.9660601303782","50.9582829236468","50.9469567191873","50.9322697868649","50.9156086994393","50.8983671772729","50.8815468045347","50.8657689531034","50.8510374130349","50.8368620029686","50.8224457864663","50.8073410583344","50.7915267122589","50.7753867149347","50.7593494959228","50.743896587522","50.729390814145",
"Guam","GUM","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","41.493713754814","41.9951516932344","42.3116155448603","42.5086619254022","42.6752638712062","42.8649703319613","43.0982495986216","43.3670866704076","43.6518226699247","43.9553876157972","44.274217585693","44.5975107606528","44.9314912080384","45.2810784828804","45.6532206876929","46.0562822037257","46.4929754665548","46.9444073986684","47.3637193989702","47.6791343028565","47.8594887356675","47.8907233147386","47.8094783335323","47.6405482796693","47.4371012610462","47.237853417513","47.0392860737411","46.8467803449718","46.692975279529","46.6222309351108","46.6531269160024","46.7926590941424","47.0258169767289","47.3089054665875","47.612145147963","47.8877980750074","48.1375919384578","48.3682960419952","48.5683701748164","48.7376181351694","48.863336402207","48.9465775760095","48.9906027116617","49.0049009973181","49.0119802143029","49.024658156888","49.0453769012096","49.0733279613215","49.1049252689626","49.1446442926045","49.1824459511161","49.218485816269","49.262453903369","49.3014992363557","49.3463017135901","49.3873995217824","49.4255836217689","49.4591583932408","49.4944803040357","49.528079141636","49.5565311672384",
"Guyana","GUY","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.9042519145245","49.836748269905","49.7661169810947","49.7038131645732","49.6622167174896","49.6458622567556","49.6603553252132","49.6977928893663","49.7455344650686","49.7863435205241","49.8065056104861","49.8056562848544","49.7866192764309","49.7567504990348","49.7251458976534","49.699737345595","49.6815413319966","49.6713115012119","49.6655101489623","49.6629337964102","49.6621816489842","49.6598587243231","49.6586875631201","49.67128953865","49.7162729919494","49.8040727429427","49.9422458326084","50.1216580346451","50.3228573978773","50.5110779378766","50.6620422813754","50.7651680307115","50.8247439206194","50.842083907386","50.822510594337","50.770526127745","50.6852646092737","50.5684224413734","50.4319574198239","50.2950607995988","50.1694079960574","50.0623988534714","49.9689173712286","49.9035083245878","49.8765650624818","49.8935879360348","49.9625503292757","50.0783011398878","50.2086862208177","50.3145570923797","50.3685467622059","50.3590951944672","50.296006820336","50.1980162811923","50.0929430119824","49.9999348477326","49.9247436032063","49.8621033051348","49.8080248316125","49.7593816869471","49.7114647470819",
"High income","HIC","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.1018094034277","51.0816223948741","51.0602983632214","51.039664749687","51.0212952373107","51.0067149146023","50.9964990106324","50.9902909408955","50.9857390329686","50.9806584681854","50.9725887693707","50.9617212804818","50.9510976353729","50.9396942756624","50.9288759538656","50.9200360149461","50.9134965501164","50.9088727614315","50.905269215166","50.9005089728897","50.8945181401898","50.8863070279538","50.8763323213051","50.8654400911934","50.8545009961","50.844251851437","50.8348681595232","50.8258530078486","50.817131023869","50.8083284766712","50.7992316012557","50.7893582580496","50.7940239162155","50.7829759548372","50.773128255415","50.7519336617277","50.7466043251007","50.7429224116906","50.73871438095","50.7319065759767","50.7199800976342","50.7031743092391","50.6825913680355","50.6576507816256","50.6279151330396","50.5935586753547","50.5539434775522","50.5104850667019","50.466070343369","50.4251648803628","50.3905101810317","50.3626795121349","50.3424820987579","50.3267010408371","50.3105837338285","50.2909035733616","50.2668633512285","50.2399853357015","50.2126546973469","50.188317933976","50.1698121226104",
"Hong Kong SAR, China","HKG","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","48.4642723949196","48.4271800296063","48.3823793455716","48.3451710121819","48.3337965200224","48.3599540842519","48.4199293033498","48.5044992059251","48.6110447267064","48.7360716704679","48.8726193983666","49.0342260585339","49.2118777321585","49.3528515963308","49.3896433339135","49.2856791565999","49.0255373314999","48.6523728604278","48.2558282138011","47.9404754906206","47.7681307540507","47.7509773833581","47.8577214257908","48.0470342569353","48.260342349556","48.4556999279178","48.6260304143804","48.7834384472721","48.9279300677658","49.0636483232488","49.1949115406546","49.3187805601341","49.4350223240738","49.5526400662851","49.6833215575856","49.8339643084076","50.0049954862791","50.1915582312896","50.3899488171724","50.5963929872482","50.8090424816933","51.0294346020683","51.2584061735323","51.4932219150125","51.7286738962925","51.9594645398185","52.1833238435932","52.3992264931505","52.6034164305266","52.7931119038356","52.966198528808","53.1210153629479","53.2583295763339","53.3825002327622","53.4993219025749","53.6129736854703","53.7239038199687","53.8305014223997","53.9324429767349","54.0288485033331","54.1193610020451",
"Honduras","HND","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.8359687555797","49.8645062719214","49.893210765394","49.9224076018896","49.9529395046762","49.9847613283007","50.0179931712913","50.0518416452905","50.0853079384221","50.1178571496276","50.1482339291157","50.1769220460129","50.2035667023582","50.2277551399842","50.2489012811985","50.2668039217925","50.2812086203476","50.2927531260952","50.3018418774229","50.3089584347938","50.3147943845401","50.3193580041983","50.3227858750558","50.3254134550532","50.3275438137085","50.3292209811016","50.3305239815249","50.33151204984","50.3321022795911","50.3320458861785","50.331503508767","50.3303067473111","50.3284377665202","50.3256886380287","50.3216723683264","50.3163420628095","50.3096949111921","50.3018672432524","50.2927542499242","50.2821260750898","50.2700581488202","50.2566976583818","50.2421251771652","50.2268050579744","50.2110888261945","50.195187493414","50.1793420348572","50.1635649265162","50.1482842592146","50.1340853268031","50.1213049597912","50.1100738502972","50.1001540154423","50.0912084799678","50.0826914708697","50.0742463653738","50.0657980319701","50.0574291103123","50.0493401684669","50.0416935363476","50.0345697679302",
"Heavily indebted poor countries (HIPC)","HPC","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.4496064126094","50.4415939793518","50.4333636702017","50.4250404168096","50.4166825542246","50.4083603990644","50.4001059074889","50.3919820776957","50.3838094771953","50.3754614529204","50.3668273703952","50.3580565553493","50.3492465577366","50.3404038829012","50.3315379074545","50.3226770813874","50.3138294806946","50.3052392281058","50.2974118526826","50.2909912979759","50.2863866484598","50.2834071718366","50.2818100932892","50.2817393250001","50.2834321391869","50.2867679930958","50.2921304383459","50.2989261952307","50.3052025492814","50.308545524552","50.3076570707648","50.3018173468293","50.2922269181822","50.2816491295654","50.2735008952126","50.2697530213308","50.2711624896096","50.2763010346986","50.2824240614155","50.2860414465078","50.2850352381206","50.2785934244925","50.2681127059152","50.2563632919082","50.2468606749303","50.241623799119","50.2413169954966","50.2443876567118","50.2479790524333","50.2484990498539","50.2437579244586","50.233377569748","50.2187594369526","50.201720731699","50.1846461124439","50.1691269954607","50.1554533571557","50.1431604849745","50.1320838237837","50.1218782245959","50.1123035116001",
"Croatia","HRV","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.9778106448895","51.9321596692767","51.8786890598016","51.8221170485768","51.7693300636401","51.7252077188625","51.6913490041066","51.6660573278748","51.6468610171963","51.6294399817002","51.6113585386075","51.5916050681026","51.5714579191443","51.5528411732827","51.5386586265696","51.5307592685949","51.5292154823454","51.533013902621","51.5410348084795","51.5515089611539","51.5631045263015","51.5764418728443","51.5910133973278","51.603417065325","51.6093581146728","51.606054379837","51.5919529822366","51.5694111623962","51.5440695278531","51.524098607108","51.5151673760617","51.518707026025","51.5328133101592","51.5569967836336","51.5894843058955","51.6285328053443","51.6748388157262","51.7279898861642","51.7818271352962","51.828138386508","51.8606392168154","51.8763868021242","51.877200110469","51.8674003038113","51.8545798616156","51.8436907986312","51.8359414859858","51.8296581237921","51.8268112747232","51.8287658816183","51.8362409179137","51.8510128914298","51.8722521566649","51.8944168874616","51.910319730759","51.9143494467353","51.9048921366218","51.8830834596628","51.8526217475815","51.8191055901764","51.7865337902422",
"Haiti","HTI","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.9218444545262","50.9060476575588","50.8951224021073","50.88781540136","50.8825456341166","50.8782187382447","50.8741916350423","50.8707848791883","50.8687836363874","50.8693056917939","50.8729775672191","50.8798814422425","50.8890020825521","50.8988589290706","50.9068674670864","50.9119120946419","50.9131705471704","50.9113487735203","50.9072505283104","50.9018806790422","50.8960115537796","50.8899399605118","50.8834269028428","50.8765177968136","50.8689705983483","50.860977312804","50.8524223910429","50.8434835501973","50.8345538219964","50.8263050804211","50.8189712436141","50.8126850723629","50.8073034040209","50.8023258993411","50.7973883754928","50.7920385914717","50.7862881549506","50.7801727889688","50.7737428254072","50.7671771003249","50.7604856540831","50.7538440272233","50.7470858386219","50.7400022561524","50.7323134685858","50.7238217308885","50.7146339605067","50.7049987488594","50.6950657072929","50.6850345466841","50.6750613459134","50.6648997259493","50.6547411052391","50.6458236544716","50.6398469543152","50.6376489639607","50.6399183909632","50.6455757670455","50.652209893517","50.6565123089344","50.6561831480777",
